product_name,review_text,rating,date
Anker Soundcore Select,Great for the price paid. Blue tooth connected easily,5,2020-01-10T18:46:08.000-06:00
Anker Soundcore Select,Sounds really good. Better than some of the other portable speakers and it's a great price.,5,2020-01-08T18:40:53.000-06:00
Anker Soundcore Select,I would purchase again. Fit for my purposes and enjoyed it,5,2019-12-27T16:32:40.000-06:00
Anker Soundcore Select,"I had this for a few months and never used it. Opened it tonight while I was going to exercise and was blown away. Can't believe the sound that comes out of this small device. I love the soft touch finish on the device (although it collects fingerprints). I used it at full volume for my entire workout and no sign of running out of battery yet. Satisfying bass, rumbles my desk. Quality sound, I occasionally heard a note or effect in the songs that I don't notice on my headphones. I did use it with an Aux cable so far so I'm not sure about BT performance.",5,2019-12-19T21:33:45.000-06:00
Anker Soundcore Select,The sound is good for the price paid.  Can't complain too much.,5,2019-12-17T21:10:12.000-06:00
Anker Soundcore Select,"Connects seamlessly with my bluetooth devices.  Response is fast. Speaker a little bit weak, but for a low-end bluetooth speaker it's great.",4,2019-12-13T10:55:35.000-06:00
Anker Soundcore Select,This has pretty good sound for the price. It’s good for a small room but not ideal for outdoors.,5,2019-12-11T21:01:16.000-06:00
Anker Soundcore Select,I bought this one as a present for one of my nephews. I was surprise that it has a good loud sound and a kick of bass. Happy for the price,4,2019-12-10T08:51:28.000-06:00
Anker Soundcore Select,I purchased this on a great sale and very happy with the speaker. It was very easy to pair up with my phone. For the size sound quality is good and doesn’t distort at high volume. I tested the distance of being connected to my phone and I was well over 100’ and it still was working!,5,2019-12-09T03:47:42.000-06:00
Anker Soundcore Select,"it is a good speakers for the money you pay
good sound quality and battery life",4,2019-11-28T12:23:15.000-06:00
Anker Soundcore Select,"Purchased when it s on sale, easy to set up, perfect to use it as computer speaker or connect to your phone for outdoor activity. Very happy with my purchased and bestbuy shipping was very fast!",5,2019-11-10T18:48:31.000-06:00
Anker Soundcore Select,This is the 3rd anker Bluetooth speaker I’ve bought. Great sound and long battery life.,5,2019-11-09T11:02:48.000-06:00
Anker Soundcore Select,Works perfectly fine for my small room. Great product on that price,5,2019-11-04T10:35:26.000-06:00
Anker Soundcore Select,Good little speaker for the price. Decent battery life. Doesn't quite have the clarity of some other speakers I've heard but has acceptable sound quality and volume for my purposes as a cheap travel speaker or for working in the yard. I would invest in something much better if I was using it for entertaining or as my primary speaker.,4,2019-10-20T11:52:02.000-05:00
Anker Soundcore Select,I pay a 1/3 of the price for this speaker and is great,5,2019-10-03T20:34:50.000-05:00
Anker Soundcore Select,Have purchased many Anker products and this one is another winner. Great sound and build quality and connects with phone or my iPad without any issues. Perfect speaker to have when you need to be mobile.,5,2019-10-03T19:04:27.000-05:00
Anker Soundcore Select,"We now own two of these speakers.  One is used at work to supplement the poor performance of my laptop speakers and the second one is used around the house.  We've used the one located at our house for music in the bathroom, music while washing the cars and while grilling out.  My 18 month old has gotten ahold of it a few times and dropped if from a few feet.  No issues and the rubberized exterior holds up well to drops and use.  Battery life for us is more than acceptable.  We have to recharge it maybe once a month with our limited use.  The one I keep at work I leave connected to a USB port on my docking station so that it is constantly charged.  We picked these up for less than $20 each and have been satisfied.",5,2019-10-02T18:27:22.000-05:00
Anker Soundcore Select,"I bought this when it was on sale (what a steal), and I can say it was definitely worth the retail price. The bluetooth sync is super easy, and the sound is very crisp. Highly recommended if you're looking for a great speaker on a budget!",5,2019-09-21T09:55:07.000-05:00
Anker Soundcore Select,"Purchased for use in the shower. I thoroughly dry and air out after each use. Sound isn't muffled, but it's decent with the barrage of a shower coming down on it. Not a long-term purchase. Pleased with its performance so far. Battery isn't too shabby for its intended use in our house.",5,2019-09-20T21:32:35.000-05:00
Anker Soundcore Select,Love to take this with me on the trip. Rugged but robust enough sound to keep me happy and life full of music on the move.,4,2019-09-20T16:59:28.000-05:00
Anker Soundcore Select,Bought several of these at big discount for use around house and on vacation. Does its job without having to be worried about it getting damaged. Would buy again.,4,2019-09-16T10:14:07.000-05:00
Anker Soundcore Select,When I noticed Best Buy was selling it online for a bargain price I thought what a deal. A month and half later it quit working and of course according to the Best Buy website you have to return an item within thirty days for exchange or refund. I'm glad I didn't pay full price for it. I will definitely not buy another one.,1,2019-09-14T19:34:17.000-05:00
Anker Soundcore Select,Speaker sounds great and very easy to use. Connects quickly to your bluetooth device.,5,2019-09-12T09:46:06.000-05:00
Anker Soundcore Select,"I don't particularly find any BT speaker to sound great.  Their limited driver size and range just limits what they can do.  But amongst BT speakers, the Anker holds it own against pricier and more well known offerings like JBL and Sony.  I also have a couple of Insignia BT speakers of similar size.  The Anker has a more balanced sound and can reach slightly higher volume than the Insiginia (which also sound pretty decent).  Compared to JBL's, max volume is lower, but I think it has a more balanced sound.  Of these brands, Sony still sounds best with the most well balanced response and has the best bass output, but the JBL and Sony cost much more.  For the money, the Anker is a good buy.",4,2019-09-08T12:35:19.000-05:00
Anker Soundcore Select,Absolutely love Anker products. They seem to be made well and durable.,4,2019-09-07T16:00:17.000-05:00
Anker Soundcore Select,"I purchased this for a family trip to San Diego, Ca. Purchased as a deal of the day item for $14.99. This compact unit has great sound. perfect for trips. I use the unit when doing yard work or hanging out on my patio! This is a great unit that won't break the bank.",5,2019-09-04T10:02:35.000-05:00
Anker Soundcore Select,The sound is average.  But if you take into account the size and price it is pretty good.,3,2019-08-30T16:06:53.000-05:00
Anker Soundcore Select,good price but good quality sound. I had bose before... bose has better base sound. but price way high..... Anker is good choice,4,2019-08-26T19:57:47.000-05:00
Anker Soundcore Select,This little guy packs a punch.  The sound is just a good as the more expensive brand.,5,2019-08-26T17:46:09.000-05:00
Anker Soundcore Select,"Good build, waterproof, load sound for the size. paired easily with phone and battery seems to last",4,2019-08-26T10:10:05.000-05:00
Anker Soundcore Select,I bought this for my bathroom so I could listen to podcasts while getting ready for work. The water resistant design is perfect. This is one of the best speakers for the money.,5,2019-08-26T00:55:28.000-05:00
Anker Soundcore Select,This Anker speaker is an absolute joy. The sound is good and the battery life lasts a long time. It is the perfect portable speaker to take with you on a trip or to simply use outside the home when you want something better than your mobile device's speakers but you don't want to carry around something big.,5,2019-08-25T15:26:52.000-05:00
Anker Soundcore Select,Excellent purchase considering the price tag when it was on sale. Good patio speaker.,5,2019-08-24T22:32:02.000-05:00
Anker Soundcore Select,I love my little bluetooth speaker!!! I actually bought 2 of them!!! No regrets at all,5,2019-08-24T07:32:00.000-05:00
Anker Soundcore Select,Bought this on sale for $15 and the sales associate said I was getting a good deal.  WOW - he wasn't kidding.  This is a well made speaker with great sound.  You can purchase a travel case separately but it feels rugged enough without it.,5,2019-08-24T03:37:34.000-05:00
Anker Soundcore Select,I used this speaker all day at work make my day go by faster,5,2019-08-23T21:06:47.000-05:00
Anker Soundcore Select,I was looking for a simple Bluetooth speaker to use in the car. I needed a louder speaker than my phone for GPS directions. My vehicle is old and doesn’t have a Bluetooth stereo. I am happy with my purchase. Easy set up and works great.,4,2019-08-23T19:53:07.000-05:00
Anker Soundcore Select,Excellent sound and overall quality. Portability makes it even better!,5,2019-08-23T18:29:11.000-05:00
Anker Soundcore Select,A very nice wireless speaker. Perfect for the house and the rooms.,5,2019-08-23T16:30:01.000-05:00
Anker Soundcore Select,great little speaker.  more than worth the price!!,5,2019-08-23T16:03:51.000-05:00
Anker Soundcore Select,Sound really good for small speakers. Also the battery last longer,5,2019-08-23T16:00:01.000-05:00
Anker Soundcore Select,"Perfect perfect perfect, has a deep sound, lasts long. I’ll never change it agin.",5,2019-08-23T15:56:05.000-05:00
Anker Soundcore Select,I bought this speaker on sale with not too much expectation. I was surprised by the sound quality and songs are clearer with the words clear and succinct so that one is able to actually hear the lyrics.,5,2019-08-23T15:48:37.000-05:00
Anker Soundcore Select,"Small speaker that has a superb sound. Good bass, long battery life and fast charging",5,2019-08-22T18:24:04.000-05:00
Anker Soundcore Select,Good quality product from Anker and good sound quality improvement from the past version. Great battery life !,5,2019-08-22T10:20:00.000-05:00
Anker Soundcore Select,it sound good for my daughter and she liked too much.,5,2019-08-22T09:12:16.000-05:00
Anker Soundcore Flare 2,"I’ve owned this for a couple years and still great sound. Very reliable. Others complement the full sound. It’s a loud, good quality sound and a good price.",5,2024-12-04T08:14:13.000-06:00
Anker Soundcore Flare 2,"As always, Sound core does not disappoint and this is why I own 3 of their devices.",5,2024-05-24T15:46:39.000-05:00
Anker Soundcore Flare 2,"I love a lot of things about this speaker, like the surround sound, shape (fits upside down in car cup holders & backpack water bottle pockets), the fact that it lights up! But this speaker has also been incredibly frustrating for me. 

Firstly, I have not gotten used to the skip and rewind function in the 2ish years that I've had it. I got used to the Soundcore Sport XL skip function in a few months so that I was able to consistently skip forward with two clicks of the button. But this Flare 2 man, sometimes I'm able to skip forward, but sometimes I press the button two times too fast and other times too slow. It's INCREDIBLY FRUSTRATING!

The other thing that's disappointing about it is the lighting features. The main reason why I wanted them was cause I don't like to shower in bright lights, especially at night. So I was planning on having some fun lights in the otherwise dark bathroom as a relaxing shower experience. I am able to use 1 of the several settings for this purpose. But ALL of the other settings are way too responsive to beats in the music and flash WAY too much. Even out in a party setting the degree of flashing to the music is unpleasant. I was really looking forward to using the multi colored light settings because they're SO PRETTY! &gt;^^&lt; But they're just completely unusable, unfortunately.
And the app doesn't allow me to dial it down or turn it off all the way. It's very annoying and disappointing, especially for a relatively expensive (for me) speaker.

One last thing, I would have very much appreciated having a place to attach carabineer or, even better, a strap I could wear around my wrist or attach to a carabineer or hook it to a floaty or paddle board.",3,2024-04-21T12:07:44.000-05:00
Anker Soundcore Flare 2,"This is my experience:  The “Flare 2 Wireless Portable Waterproof Bluetooth Speaker” is certainly a good idea. However, music sounds quite muddy. Also, the buttons on top are way too hard to make out, even with their slightly raised surfaces. To me, the light show is silly. The battery life is phenomenal. Bluetooth connections are fast and easy. I didn't test its water resistance.",2,2024-04-07T22:40:45.000-05:00
Anker Soundcore Flare 2,"I use this primarily in the kitchen, but will also carry it around the yard when I'm gardening. Plenty loud enough, and while totally unnecessary, I enjoy the light effects.",5,2024-04-05T15:27:09.000-05:00
Anker Soundcore Flare 2,"It's a great speaker but the bass is kinda low, to get the best out of it you gotta play with the eq. I found great settings online from a random user.",4,2024-02-16T15:30:44.000-06:00
Anker Soundcore Flare 2,"I've long been a user of Bluetooth speakers, JBL Flips, Bose Sound Link, UE BOOM, you name it I've tried them.  I have to say for the cost that like anything ANKER it exceeds expectations!  I bought two of these and the sound is crisp and clear!   It has a good battery life and achieves what one intends and you can link numerous to extend the distance and really make it a party!  I highly recommend this and anything by ANKER or their affiliate companies!",5,2024-01-15T14:40:58.000-06:00
Anker Soundcore Flare 2,Love this bluetooth speaker and the accompanying light show.,5,2024-01-12T15:59:37.000-06:00
Anker Soundcore Flare 2,"This has been my only Bluetooth speaker for years, and while I find the sound quality and software support from Soundcore to be good, the lighting is pretty gimmicky. Sometimes it's fun to use in certain settings, but it's not very good at syncing with the beat of the music, and that throws off the experience. I've set it up to turn off the lighting by default, and have been quite happy with it.",4,2023-12-30T14:48:03.000-06:00
Anker Soundcore Flare 2,Great waterproof speaker with 360 sound. My 15 year old loves it.,5,2023-12-29T07:08:40.000-06:00
Anker Soundcore Flare 2,"Great sound, decent battery life. you can extend it by turning off the lights and the extra bass. But the bass is defentally worth the battery usage.

Worth getting on sale!",5,2023-12-24T18:06:11.000-06:00
Anker Soundcore Flare 2,"Order came earlier than expected. 
The speaker is perfect for a mid size room.",5,2023-12-22T15:44:03.000-06:00
Anker Soundcore Flare 2,"My kitchen staff loves this lil baby. Its loud enough to hear over the Hoods & keeps them happy n movin',",5,2023-12-17T23:55:39.000-06:00
Anker Soundcore Flare 2,"Lights are no big deal and I leave them off. The sound for it's size is great. It does have a equalizer so you can get the sound you like, although the presets are excellent. As far as bass and depth of sound, I bought the Motion X600 and it's clearer, but because I live in an apartment, the Flare 2 is more than enough and could get complaints made if I jammed it. 2 of these are better, 3 is best triangulated, but although I have 4, I only really use one.",5,2023-12-15T14:59:47.000-06:00
Anker Soundcore Flare 2,Bought this speaker as a gift! Recipient states that it has great bass and is a hit with the lights at a party! I got this gem on a sale of $30 off too!,5,2023-12-09T07:23:01.000-06:00
Anker Soundcore Flare 2,"This speaker is nice. I’m no longer buying cheap Bluetooth speakers anymore. It has great sound. It has a ring of light that bounces to the music which you cannot turn off. Just to keep that in mind. I got it on sale, so it was definitely worth it.",5,2023-12-08T22:57:37.000-06:00
Anker Soundcore Flare 2,"Was very surprised and pleased by the sound quality. And it's heavy enough it doesn't bounce around in heavy bass songs like most of these little speakers. Lights weren't needed but are kind of amusing.
Granted It's not perfect sound but for what it is and how much it can push, i doubt there's anything better out there at these price points. it's definitely way better than the Boom products I've had. Can't rate the battery life, i just plug it in while using it for its one and only purpose (singing in the shower lol)",5,2023-12-06T12:19:45.000-06:00
Anker Soundcore Flare 2,Best speaker ever..multi unit connections. Music in every room you put one..most excellent...,5,2023-12-04T18:48:09.000-06:00
Anker Soundcore Flare 2,Well pleased with the sound. What others have said about it are all true. Will recommend to others.  Music reproduction is top notch. Very good value for the money.,5,2023-11-10T15:28:24.000-06:00
Anker Soundcore Flare 2,Great bluetooth speaker for the price can actually hear the bass battery lasts a long time,5,2023-11-03T15:48:55.000-05:00
Anker Soundcore Flare 2,"[Employee of bestbuy] I LOVE this speaker for the price point. At $50 sale price you will not find better sound from such a small package. Will easily fill a moderate sized room with sound. Built very well, cool colors, awesome sound! Easy to connect and the app is a total game changer to customize the EQ to your sound taste. Very happy! Buy this!",5,2023-10-03T01:27:14.000-05:00
Anker Soundcore Flare 2,Great speaker! I was very impressed with the loudness and the lights.,5,2023-09-18T01:27:01.000-05:00
Anker Soundcore Flare 2,"Love this speaker. This is my second one. It has a full, rich sound, and it's 360 degree sound. You can also connect up to 100 together, and it's waterproof. Also, you can control the color display with an app on your phone. I would highly recommend it!",5,2023-09-08T16:08:17.000-05:00
Anker Soundcore Flare 2,Great sound quality . Battery life could be better. Great aesthetics.,4,2023-09-01T15:24:19.000-05:00
Anker Soundcore Flare 2,This little speaker packs a big wall of sound. I find it better than some sohnd bars I habe at home,5,2023-08-01T18:22:15.000-05:00
Anker Soundcore Flare 2,"Great sound for the price!  The lights are cool too, but be aware, the they drain the battery big time.  Luckily, there's an option to not have them on.",5,2023-07-21T15:24:27.000-05:00
Anker Soundcore Flare 2,Awesome little speaker especially for the price!! I went through page off reviews for several speakers this one had the best and they were all true! Buy it you won’t be sorry,5,2023-07-19T20:30:57.000-05:00
Anker Soundcore Flare 2,Great sound. Easy connectivity. Glad I got it. The blue speaker is very attractive!,5,2023-07-16T12:06:49.000-05:00
Anker Soundcore Flare 2,I purchased this speaker for my work out room. Easy to connect to your cell phone.,5,2023-07-11T16:28:37.000-05:00
Anker Soundcore Flare 2,Great sound! Easy set up! Exceeded expectations! Definitely recommend!,5,2023-07-03T10:13:35.000-05:00
Anker Soundcore Flare 2,This product replace my original Sound Speaker i bought 2018.It gives me good sound when i use it to go to Sleep.,5,2023-06-24T05:12:39.000-05:00
Anker Soundcore Flare 2,I love the portability.  We take it outside on the deck or to the yard for a barbeque.  Sounds great.,5,2023-06-17T04:34:45.000-05:00
Anker Soundcore Flare 2,[Employee of bestbuy] Very nice portable speaker that packs a punch even in larger spaces. The bass is very nice but it is still nice and clear at higher volumes. Battery life is decent (around 6-8 hours) when I have the light off.,5,2023-05-24T12:38:02.000-05:00
Anker Soundcore Flare 2,"Good product and price, sound is also good (not the best ive ever heard but satisfied)",4,2023-03-31T08:30:06.000-05:00
Anker Soundcore Flare 2,This speaker is great. Sounds great and loving the lights,5,2023-03-24T18:19:42.000-05:00
Anker Soundcore Flare 2,I love the Anker Flare2 wireless waterproof Bluetooth speaker.  I was able to connect in a matter of seconds on my phone on the first attempt.  The sound is fantastic and the flashing lights just adds a little flare to it.  The price was great for the awesome product I bought.,5,2023-03-24T15:59:11.000-05:00
Anker Soundcore Flare 2,The sound core flare 2 is the best bluetooth wireless speaker for the price it is awesome….,4,2023-03-24T15:43:28.000-05:00
Anker Soundcore Flare 2,Great sound and easy to use.  My daughter loves to use in the shower.,5,2023-03-03T15:56:22.000-06:00
Anker Soundcore Flare 2,Love this speaker ues it for my golf days and other,5,2023-02-11T17:53:45.000-06:00
Anker Soundcore Flare 2,"Great speaker for home, travel or just relaxing by the pool.  Bought one about 18 months ago and the sound quality is still great, so when my son’s speaker went out I bought him one as well and he loves it.  It can be paired to multiple devices, the battery lasts several hours and I definitely recommend.",5,2023-02-11T13:55:25.000-06:00
Anker Soundcore Flare 2,Small yet  powerful and cute looking!  Great birthday present!,5,2023-01-28T00:10:53.000-06:00
Anker Soundcore Flare 2,"I have used Anker Soundcore speakers for a couple of years now. The sound is quite good. When I saw a great deal on the Anker Flare 2 bluetooth speaker, I was interested but wasn't sure if it was really more just gimmicky with the flashing colorful lights. It was not. Instead  was super pleased with how good the music sounded. It is a major step up over the Soundcore 2. I definitely recommend this speaker. Crisp, clear high range, solid mid-range, and excellent low range. Also there is an app that includes a mixer.",5,2023-01-23T08:16:38.000-06:00
Anker Soundcore Flare 2,Love these speakers! I purchased one and it had really good sound and connected really easy to multiple devices so I decided to get a couple more to put around the house. I wasn’t aware but found out that you can link them altogether in party mode so that was a bonus.,5,2023-01-07T18:32:05.000-06:00
Anker Soundcore Flare 2,"If you like clear and quality sound  , this is the best speaker .!!!",5,2022-12-22T15:42:31.000-06:00
Anker Soundcore Flare 2,"A very big sound for a small speaker. Very clear and crisp sound with good bass. Want a speaker that is also water resistant without breaking the bank with other high end name brands, then this speaker is for you.",5,2022-12-05T18:12:02.000-06:00
Anker Soundcore Flare 2,Excellent speaker clear quality and sounds nearly the same from any angle,5,2022-11-30T01:27:12.000-06:00
Anker Soundcore Flare 2,"Blue color nice.
………………………………………………………………………………………………………..",5,2022-11-23T16:23:18.000-06:00
Anker Soundcore Flare 2,Great bluetooth speaker that you can use in the shower.,5,2022-11-04T14:42:25.000-05:00
Anker Soundcore Flare 2,"When its on sale (for me it was 59.99) its a value for money BT speaker. When its not on sale, you could probably re-evaluate your choices.

Pros - Pretty good volume. Aesthetic. Nice LED Color. Good Mid range sound. Extra Bass Volume gives it a thump. Ability to pair with another speaker.

Cons - Not Light, Stereo sound doesn't sound very stereo. Cannot reproduce lows and highs properly, mudded low/high sound. Pairing it with another Flare 2 doesn't give you the control of L-R. Runs out of battery life pretty quickly with the LED lights on.",5,2022-10-14T16:00:15.000-05:00
Anker Soundcore Flare 2,I bought this for my PC gamer son in hopes he'd give his headset a break. Sound quality is just what I expected from Anker. Easy to navigate and connect. Might get one for my office.,5,2022-09-25T23:49:48.000-05:00
Anker Soundcore Flare 2,Excellent speaker great sound only downside is the physical controls on the speaker are hard to manipulate and see,4,2022-09-24T13:16:17.000-05:00
Anker Soundcore Flare 2,"This speaker has great sound in any direction.  I don't play music really loud, but it works great for background music when we are sitting outside",5,2022-09-23T16:42:20.000-05:00
Anker Soundcore Flare 2,"The Soundcore Anker Flare 2 speaker sound good, especially for the price point.",4,2022-09-23T15:31:16.000-05:00
Anker Soundcore Flare 2,"Purchased to be paired with another Flare 2 speaker. Easy to pair with primary speaker. Sounds is better with both speakers to get more of a stereo sound. Quality varies based on the type of music you listen to.  If you are looking for a good wireless speaker but don’t want to spend a lot, this is perfect.",5,2022-08-26T16:42:53.000-05:00
Anker Soundcore Flare 2,"This little speaker has good sound, but not worth the price in my opinion. There are better options available. It's just too pricey.",4,2022-08-15T21:40:27.000-05:00
Anker Soundcore Flare 2,"This speaker sounds amazing, I found that it sounds better after tweaking the EQ. The lights are a cool feature also.",5,2022-07-22T20:31:17.000-05:00
Anker Soundcore Flare 2,"This little thing definitely gets loud, it’s not the best quality, but it gets the job done. I also just wish the battery life were a little bit longer.",4,2022-07-16T07:26:10.000-05:00
Anker Soundcore Flare 2,I bought this for a beach trip and wasnt disappointed. Sound quality was really good. Id say on par with my sennheiser head phones. Has as much bass as you would expect out of a small speaker but the bass boost gives it a moderate boost without distortion. Sand and water didnt bother it. Battery life was also good. 50% volume with the leda on i got three full afternoons of use without needing to recharge. I only got one so i dont know how linking multiple speakers together sounds but i will eventually get some more. I bought this becaue the sonos i bought is a pain to use. One last thing. Range is like 30 ft max. Keeping my phone in direct line of sight made a difference but i kept it close for best use.,5,2022-07-15T15:57:41.000-05:00
Anker Soundcore Flare 2,"My kids like mine, so I got them their own. You can use the equalizer on the app to customize it to your liking.",5,2022-06-30T17:37:05.000-05:00
Anker Soundcore Flare 2,"I was really surprised how loud the speakers is, it sounds great. I bought this after I bought some Soundcore earbuds that impressed me enough to try their speaker and they don’t fail. Soundcore is low key better than most higher brands of sounds.",5,2022-06-17T16:58:16.000-05:00
Anker Soundcore Flare 2,"Overall really good sound quality, although has some delay",4,2022-06-15T22:18:33.000-05:00
Anker Soundcore Flare 2,Small but big sound. I was pleasantly surprised of the quality of this speaker. Very satisfied with my purchase.,5,2022-05-27T18:50:11.000-05:00
Anker Soundcore Flare 2,I love this portable speaker. Great sound and I love this lights underneath it..,5,2022-05-27T15:47:22.000-05:00
Anker Soundcore Flare 2,"Okay, let me first say that I love the brand Anker and I am a wee bit biased. With that said, for the money, this speaker is awesome! If you’re expecting it to have as much bass as a JBL Charge 4/5, then you’ll be disappointed. This speaker is more in tune with the JBL Flip series. The bass is more fine than booming, until you pair 2 or more together, then it gets crazy. I bough 2 and then 2 more plus the new beat lights and my room is now a night club. The speaker is wonderful for all types of music. I tired EDM, Soul, Metal and Classical and it all sounds good. You won’t go wrong with this device.",5,2022-05-25T21:28:35.000-05:00
Anker Soundcore Flare 2,My family and I love this speaker. It has great sound quality and bass.,5,2022-05-13T20:02:10.000-05:00
Anker Soundcore Flare 2,I love this speaker.  Great clear sound.  Great Bass for a little speaker.,5,2022-04-28T15:04:10.000-05:00
Anker Soundcore Flare 2,Great portable speaker!  The sound is terrific.  Highly recommend,5,2022-04-15T17:46:27.000-05:00
Anker Soundcore Flare 2,A very good speaker for the price and pretty loud too,5,2022-04-15T16:25:45.000-05:00
Anker Soundcore Flare 2,"iLove this Bluetooth Speaker its loud bass and pleasing to the ears I can feel the pump pump pump boom boom boom bass... LOL Highly recommended, buy it for its price its a steal!!!",5,2022-04-10T11:55:32.000-05:00
Anker Soundcore Flare 2,"Great speaker! Got it on sale and couldn’t be happier with it. Great sound, great battery, and the 360 sound is an awesome feature. The bass won’t blow you away but it gets the job done for a portable speaker.",5,2022-03-13T11:32:41.000-05:00
Anker Soundcore Flare 2,"This isn’t too bad for a small space. I don’t get the quality-360 degree sound that others speak of in their reviews, or the bass quality. I’ve had better sound from a different brand. I’ve done some tweaking on the app but, all in all, not my top choice.",4,2022-03-07T16:27:23.000-06:00
Anker Soundcore Flare 2,Good.                                                 .,5,2022-03-05T13:42:22.000-06:00
Anker Soundcore Flare 2,Absolutely awesome. Sound quality is awesome. Value for money.,5,2022-03-03T21:17:15.000-06:00
Anker Soundcore Flare 2,This speaker sounds incredible for the price. Significant bass. Cool lights. Can't wait to try this out with the Barry White playlist and the bedroom lights out... IYKWIM,5,2022-02-23T19:19:55.000-06:00
Anker Soundcore Flare 2,"This speaker is loud, but sometimes it just cuts off for no reason",5,2022-02-12T07:47:54.000-06:00
Anker Soundcore Flare 2,This brand and this Bluetooth speaker are the best.,5,2022-02-11T17:14:03.000-06:00
Anker Soundcore Flare 2,Good sound at a good price.  I would recommend as long as your aren't lookin for something loud.,5,2022-01-28T16:24:37.000-06:00
Anker Soundcore Flare 2,Fun mobile speaker with lighting effects for a fun time,5,2022-01-23T13:31:50.000-06:00
Anker Soundcore Flare 2,"i have 2 of these, easy to link together, good range and yes is waterproof, used in shower. Small enough to carry around. Light pattern easy to change.",5,2022-01-19T11:40:43.000-06:00
Anker Soundcore Flare 2,Chose this speaker after reading reviews. It sounds great & has good bass. Easy to use. Lights are fun.,5,2022-01-14T21:47:32.000-06:00
Anker Soundcore Flare 2,"Portable and sound great! Sounds better than some more speakers that I’ve had before around the same price range, I’m in love!",5,2022-01-04T01:44:40.000-06:00
Anker Soundcore Flare 2,"The sound is pretty good! I'm not a major techie, but after comparing Bluetooth speakers, this was definitely the best deal for the price! It's still going good and it's super durable too. I've dropped mine like 4 or 5 times and it hasn't damaged it at all. The colors are nice too, but not very bright.",5,2021-11-23T09:29:21.000-06:00
Anker Soundcore Flare 2,"This is a very cool speaker that sounds great and has a unique design. Most bluetooth speakers I've come across are unidirectional - they sound best when the speaker cones are facing you. But this one projects in 360 degrees. It's particularly excellent when with company, set it in the middle of a table and you're all set. All bluetooth functionality works as expected. Bonus points for the very cool lights.",5,2021-10-02T04:26:40.000-05:00
Anker Soundcore Flare 2,Excellent speaker!! Love it! I set it up near my plants & play soft music for them. Then I take it into the shower & it's amazing!,5,2021-09-24T18:09:52.000-05:00
Anker Soundcore Flare 2,Works well and sounds great. Easy to configure for a non-electronics person.,5,2021-08-27T16:08:45.000-05:00
Anker Soundcore Flare 2,"Bought to upgrade our old, cheap target Bluetooth speaker. 
It's easy to use and has a decent amount of volume to it. 
Had no issues since the purchase, but haven't tried dropping it in water or leaving it out in bad weather",5,2021-08-20T16:13:56.000-05:00
Anker Soundcore Flare 2,"Great sound, good price! Seems to be well built and durable",5,2021-07-23T15:40:27.000-05:00
Anker Soundcore Flare 2,It works great. I have purchased many Bluetooth speakers with out a doubt  this is one of the best speaker I have bought.,5,2021-07-20T16:32:58.000-05:00
Anker Soundcore Flare 2,Great sound quality. Very easy to set up and use. Connected instantly. It feels hefty and built to last. Very pleased.,5,2021-07-02T15:58:28.000-05:00
Anker Soundcore Flare 2,The Anker speaker has been great to use. It's nice to bring it everywhere with me.  The sound and bass are great.,5,2021-06-30T14:09:53.000-05:00
Anker Soundcore Flare 2,Great item for your hard earned money. And its waterproof !,5,2021-06-28T10:21:37.000-05:00
Anker Soundcore Flare 2,Great sound and easy to connect to with Bluetooth. If you have two they can connect together.,4,2021-06-28T08:02:22.000-05:00
Anker Soundcore Flare 2,"Great speaker. Overall, I have been very happy with it. It is a quality product of great value.",4,2021-06-27T09:49:48.000-05:00
Anker Soundcore Flare 2,"I love the sound it produces.  I wish the charge would be longer.  However, it charges quickly.  My review is based on indoor use.",5,2021-06-25T16:01:03.000-05:00
Anker Soundcore Flare 2,"Exactly as shown, super loud,, great price, & fast delivery!",5,2021-06-18T23:05:48.000-05:00
Anker Soundcore Flare 2,The sound is amazing! Love the 360 sound! My favorite part of the speaker is the lights. Super pretty and I love how I can change the colors and the patterns through the app.,5,2021-06-11T19:36:09.000-05:00
Anker Soundcore Flare 2,"Great value for the price,we could hear this speaker throughout the house. Highly recommend.",5,2021-06-11T18:40:07.000-05:00
Anker Soundcore Flare 2,I absolutely love this speaker for the price. It sounds good but the instructions were not good on how to use it. I finally figured it out.,5,2021-06-11T16:16:29.000-05:00
Anker Soundcore Flare 2,You will not be disappointed I am about to buy another one and I highly recommend,5,2021-06-06T20:23:05.000-05:00
Anker Soundcore Flare 2,Great love it. You need it!!!!! Don’t hesitate to buy,5,2021-06-04T19:55:11.000-05:00
Anker Soundcore Select Pro,This box produces incredible sound! Great things do come in small packages!,5,2025-05-31T21:37:33.000-05:00
Anker Soundcore Select Pro,I love all the souncore speakers i have 9 of them so far and every time they come out with new model i get it... but back to this speaker it has a great sound very crisp and clear good bass and has excellent battery life,5,2024-11-04T10:49:54.000-06:00
Anker Soundcore Select Pro,"Super happy with. Great bass and loud sound overall. Is waterproof, tested by my preteen. Love the color changing. Have had for a couple years now, still works perfectly.great deal. I think $99 at the time, back in 2022. There’s also a button to turn off the color changing lights if you want.",5,2024-10-22T23:15:42.000-05:00
Anker Soundcore Select Pro,Amazing quality sound and battery life. Have gotten it wet in storms and have had zero issues.,5,2024-09-06T13:30:58.000-05:00
